id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
166,Himachal Pradesh,Weight Loss,Dinner,Kullu Trout (No Oil 139),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
167,Himachal Pradesh,Weight Loss,Dinner,Mutton Madra (Light 136),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
168,Himachal Pradesh,Weight Loss,Dinner,Mutton Madra (Steamed 130),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
169,Himachal Pradesh,Weight Loss,Dinner,Mutton Madra (Traditional 142),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
170,Himachal Pradesh,Weight Loss,Dinner,Pahadi Egg Curry (Fiber Rich 141),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
171,Himachal Pradesh,Weight Loss,Dinner,Pahadi Egg Curry (Roasted 129),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
172,Himachal Pradesh,Weight Loss,Dinner,Pahadi Egg Curry (Salt Controlled 135),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
173,Himachal Pradesh,Weight Loss,Dinner,Red Rice (Small Portion) + Boiled Kullu Trout,350,25,35,12,6,Low,Medium,Low,Fish,"Red Rice, Trout Fish",Non-Vegetarian,Fish,Poach the trout in water to eliminate fat.,30 mins jogging,Monitor weakness
174,Himachal Pradesh,Weight Loss,Dinner,River Fish Curry (No Oil 131),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
175,Himachal Pradesh,Weight Loss,Dinner,River Fish Curry (Roasted 137),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
176,Himachal Pradesh,Weight Loss,Dinner,River Fish Curry (Salt Controlled 143),280,18,35,8,9,Low,Low,Low,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
177,Himachal Pradesh,Weight Loss,Dinner,Bhey (High Protein 156),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
178,Himachal Pradesh,Weight Loss,Dinner,Bhey (Light 144),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
179,Himachal Pradesh,Weight Loss,Dinner,Bhey (Traditional 150),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
180,Himachal Pradesh,Weight Loss,Dinner,Jau Khichdi (Fiber Rich 157),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
181,Himachal Pradesh,Weight Loss,Dinner,Jau Khichdi (Roasted 145),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
182,Himachal Pradesh,Weight Loss,Dinner,Jau Khichdi (Salt Controlled 151),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
183,Himachal Pradesh,Weight Loss,Dinner,Lingri Sabzi (No Oil 147),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
184,Himachal Pradesh,Weight Loss,Dinner,Lingri Sabzi (Roasted 153),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
185,Himachal Pradesh,Weight Loss,Dinner,Lingri Sabzi (Salt Controlled 159),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
186,Himachal Pradesh,Weight Loss,Dinner,Mah Dal (High Protein 148),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
187,Himachal Pradesh,Weight Loss,Dinner,Mah Dal (Steamed 154),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
188,Himachal Pradesh,Weight Loss,Dinner,Makki Roti (Fiber Rich 149),280,18,35,8,9,Low,Low,Low,Gluten,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
189,Himachal Pradesh,Weight Loss,Dinner,Makki Roti (No Oil 155),280,18,35,8,9,Low,Low,Low,Gluten,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
190,Himachal Pradesh,Weight Loss,Dinner,Rajma Chawal (Light 152),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
191,Himachal Pradesh,Weight Loss,Dinner,Rajma Chawal (Steamed 146),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
192,Himachal Pradesh,Weight Loss,Dinner,Rajma Chawal (Traditional 158),280,18,35,8,9,Low,Low,Low,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight loss. Serve one balanced portion.,45 mins brisk walk,Watch portion size and allergies.
193,Himachal Pradesh,Weight Gain,Breakfast,Aktori (Light 160),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
194,Himachal Pradesh,Weight Gain,Breakfast,Babru (Roasted 161),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
195,Himachal Pradesh,Weight Gain,Breakfast,Babru + Heavy Ghee + Hot Milk,600,20,85,20,6,Medium,Medium,Medium,"Gluten, Dairy","Wheat, Black Gram, Ghee, Milk",Vegetarian,,Pan fry Babru in ghee and serve with full-cream milk.,45 mins weight training,Monitor digestion
196,Himachal Pradesh,Weight Gain,Breakfast,Bhey (High Protein 164),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
197,Himachal Pradesh,Weight Gain,Breakfast,Ghee Babru with Sweetened Milk,600,20,85,20,6,Medium,Medium,Medium,"Gluten, Dairy","Wheat, Black Gram, Ghee, Milk",Vegetarian,,Pan-fry Babru in pure desi ghee for healthy caloric surplus.,45 mins weight training,Monitor digestion
198,Himachal Pradesh,Weight Gain,Breakfast,Kathu Roti + Heavy Ghee + Sweetened Milk,600,20,85,20,6,Medium,Medium,Medium,Dairy,"Buckwheat, Ghee, Milk, Sugar",Vegetarian,,Smear roti with thick ghee and serve with full-cream sweetened milk.,45 mins weight training,Monitor digestion
199,Himachal Pradesh,Weight Gain,Breakfast,Kodra Roti (Salt Controlled 167),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
200,Himachal Pradesh,Weight Gain,Breakfast,Madra (Fiber Rich 165),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
201,Himachal Pradesh,Weight Gain,Breakfast,Makki Ki Roti + Ghee + Jaggery,600,20,85,20,6,Medium,Medium,Medium,Dairy,"Maize Flour, Ghee, Jaggery",Vegetarian,,Slather roti with pure ghee and serve with native jaggery.,45 mins weight training,Monitor digestion
202,Himachal Pradesh,Weight Gain,Breakfast,Makki Roti + Heavy White Butter + Jaggery,600,20,85,20,6,Medium,Medium,Medium,Dairy,"Maize Flour, Butter, Jaggery",Vegetarian,,Slather roti with dense white butter and serve with jaggery.,45 mins weight training,Monitor digestion
203,Himachal Pradesh,Weight Gain,Breakfast,Makki Roti + White Butter + Sweet Lassi,600,20,85,20,6,Medium,Medium,Medium,Dairy,"Maize Flour, Butter, Milk, Sugar",Vegetarian,,Slather roti with fresh white butter; serve with thick lassi.,45 mins weight training,Monitor digestion
204,Himachal Pradesh,Weight Gain,Breakfast,Patande (No Oil 163),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
205,Himachal Pradesh,Weight Gain,Breakfast,Patande (Wheat Pancakes) + Ghee & Jaggery,600,20,85,20,6,Medium,Medium,Medium,Gluten,"Wheat Flour, Ghee, Jaggery",Vegetarian,,Cook pancakes in ghee and serve with jaggery for calorie density.,45 mins weight training,Monitor digestion
206,Himachal Pradesh,Weight Gain,Breakfast,Sepu Badi (Traditional 166),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
207,Himachal Pradesh,Weight Gain,Breakfast,Siddu (Steamed 162),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
208,Himachal Pradesh,Weight Gain,Breakfast,Siddu Stuffed with Sweet Poppy Seeds & Ghee,600,20,85,20,6,Medium,Medium,Medium,"Gluten, Dairy","Wheat, Poppy Seeds, Ghee, Sugar",Vegetarian,,Drizzle steamed Siddu with generous amounts of hot ghee.,45 mins weight training,Monitor digestion
209,Himachal Pradesh,Weight Gain,Breakfast,Chha Gosht (High Protein 180),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
210,Himachal Pradesh,Weight Gain,Breakfast,Chha Gosht (Light 168),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
211,Himachal Pradesh,Weight Gain,Breakfast,Chha Gosht (Traditional 174),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
212,Himachal Pradesh,Weight Gain,Breakfast,Chicken Anardana (Light 176),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
213,Himachal Pradesh,Weight Gain,Breakfast,Chicken Anardana (Steamed 170),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
214,Himachal Pradesh,Weight Gain,Breakfast,Chicken Anardana (Traditional 182),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
215,Himachal Pradesh,Weight Gain,Breakfast,Kullu Trout (Fiber Rich 181),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
216,Himachal Pradesh,Weight Gain,Breakfast,Kullu Trout (Roasted 169),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
217,Himachal Pradesh,Weight Gain,Breakfast,Kullu Trout (Salt Controlled 175),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
218,Himachal Pradesh,Weight Gain,Breakfast,Mutton Madra (High Protein 172),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
219,Himachal Pradesh,Weight Gain,Breakfast,Mutton Madra (Steamed 178),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
220,Himachal Pradesh,Weight Gain,Breakfast,Pahadi Egg Curry (No Oil 171),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
221,Himachal Pradesh,Weight Gain,Breakfast,Pahadi Egg Curry (Roasted 177),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
222,Himachal Pradesh,Weight Gain,Breakfast,Pahadi Egg Curry (Salt Controlled 183),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
223,Himachal Pradesh,Weight Gain,Breakfast,River Fish Curry (Fiber Rich 173),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
224,Himachal Pradesh,Weight Gain,Breakfast,River Fish Curry (No Oil 179),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
225,Himachal Pradesh,Weight Gain,Breakfast,Bhey (Light 192),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
226,Himachal Pradesh,Weight Gain,Breakfast,Bhey (Steamed 186),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
227,Himachal Pradesh,Weight Gain,Breakfast,Bhey (Traditional 198),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
228,Himachal Pradesh,Weight Gain,Breakfast,Jau Khichdi (No Oil 187),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
229,Himachal Pradesh,Weight Gain,Breakfast,Jau Khichdi (Roasted 193),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
230,Himachal Pradesh,Weight Gain,Breakfast,Jau Khichdi (Salt Controlled 199),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
231,Himachal Pradesh,Weight Gain,Breakfast,Lingri Sabzi (Fiber Rich 189),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
232,Himachal Pradesh,Weight Gain,Breakfast,Lingri Sabzi (No Oil 195),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
233,Himachal Pradesh,Weight Gain,Breakfast,Mah Dal (High Protein 196),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
234,Himachal Pradesh,Weight Gain,Breakfast,Mah Dal (Light 184),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
235,Himachal Pradesh,Weight Gain,Breakfast,Mah Dal (Traditional 190),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
236,Himachal Pradesh,Weight Gain,Breakfast,Makki Roti (Fiber Rich 197),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
237,Himachal Pradesh,Weight Gain,Breakfast,Makki Roti (Roasted 185),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
238,Himachal Pradesh,Weight Gain,Breakfast,Makki Roti (Salt Controlled 191),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
239,Himachal Pradesh,Weight Gain,Breakfast,Rajma Chawal (High Protein 188),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
240,Himachal Pradesh,Weight Gain,Breakfast,Rajma Chawal (Steamed 194),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegan,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
241,Himachal Pradesh,Weight Gain,Lunch,Aktori (Light 200),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
242,Himachal Pradesh,Weight Gain,Lunch,Aktori (Light 208),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
243,Himachal Pradesh,Weight Gain,Lunch,Babru (Roasted 201),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
244,Himachal Pradesh,Weight Gain,Lunch,Babru (Roasted 209),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
245,Himachal Pradesh,Weight Gain,Lunch,Bhey (High Protein 204),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
246,Himachal Pradesh,Weight Gain,Lunch,Kodra Roti (Salt Controlled 207),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
247,Himachal Pradesh,Weight Gain,Lunch,Madra (Fiber Rich 205),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
248,Himachal Pradesh,Weight Gain,Lunch,Makki Roti + Mah Dal (Ghee Tadka) + Kadoo,800,30,110,26,8,Medium,Medium,Medium,Dairy,"Maize Flour, Urad Dal, Ghee, Pumpkin",Vegetarian,,Apply a heavy ghee tadka to the Urad dal.,60 mins hypertrophy,Avoid if feeling bloated
249,Himachal Pradesh,Weight Gain,Lunch,Makki Roti + Mah Dal + Butter Lingdi,800,30,110,26,8,Medium,Medium,Medium,Dairy,"Maize Flour, Urad Dal, Fiddlehead Fern, Butter",Vegetarian,,Top dal and veggies with generous white butter.,60 hypertrophy,Avoid if feeling bloated
250,Himachal Pradesh,Weight Gain,Lunch,Patande (No Oil 203),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
251,Himachal Pradesh,Weight Gain,Lunch,Patande (No Oil 211),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
252,Himachal Pradesh,Weight Gain,Lunch,Sepu Badi (Traditional 206),480,20,55,18,7,Medium,Medium,Medium,,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
253,Himachal Pradesh,Weight Gain,Lunch,Siddu (Steamed 202),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
254,Himachal Pradesh,Weight Gain,Lunch,Siddu (Steamed 210),480,20,55,18,7,Medium,Medium,Medium,Gluten,"Local grains, legumes, herbs",Vegetarian,,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
255,Himachal Pradesh,Weight Gain,Lunch,Wheat Roti + Tudkiya Bhath + Fried Bhey,800,30,110,26,8,Medium,Medium,Medium,Gluten,"Wheat, Rice, Mixed Lentils, Lotus Stem, Oil",Vegetarian,,Fry lotus stems and use ghee in the spiced rice.,60 mins hypertrophy,Avoid if feeling bloated
256,Himachal Pradesh,Weight Gain,Lunch,White Rice + Rajma Madra (Ghee) + Aloo Palda,800,30,110,26,8,Medium,Medium,Medium,Dairy,"White Rice, Kidney Beans, Potato, Yogurt, Ghee",Vegetarian,,Prepare both gravies with full-fat yogurt and ghee.,60 mins hypertrophy,Avoid if feeling bloated
257,Himachal Pradesh,Weight Gain,Lunch,Chha Gosht (Light 216),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
258,Himachal Pradesh,Weight Gain,Lunch,Chha Gosht (Traditional 222),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
259,Himachal Pradesh,Weight Gain,Lunch,Chicken Anardana (High Protein 212),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
260,Himachal Pradesh,Weight Gain,Lunch,Chicken Anardana (Steamed 218),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Chicken,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
261,Himachal Pradesh,Weight Gain,Lunch,Kullu Trout (Roasted 217),480,20,55,18,7,Medium,Medium,Medium,,"Local meat, herbs, spices",Non-Vegetarian,Fish,Prepare using traditional Himachali ingredients adjusted for weight gain. Serve one balanced portion.,45 mins strength training,Watch portion size and allergies.
