id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
190,Kerala,Weight Loss,Dinner,"Rice + Cabbage Thoran (Boiled, High Fibre)",211,15,31,3,12,High,Medium,Low,Mustard,"Rice, Cabbage, Coconut, Curry Leaves, Mustard Seeds",Vegan,,"Keep the cooking oil minimal, serve a small portion, and lean on steaming or light tempering.",30 mins easy walk,Watch portion size and keep extras like fried sides or extra coconut oil to a minimum.
191,Kerala,Weight Loss,Dinner,"Rice + Drumstick Curry (Slow-Simmered, Small Portion)",211,15,31,3,9,High,Medium,Medium,Safe,"Rice, Drumstick, Tamarind, Coconut, Curry Leaves",Vegan,,"Keep the cooking oil minimal, serve a small portion, and lean on steaming or light tempering.",30 mins easy walk,Watch portion size and keep extras like fried sides or extra coconut oil to a minimum.
192,Kerala,Weight Loss,Dinner,"Rice + Vendakka Mezhukkupuratti (Dry-Roasted, High Fibre)",238,15,31,6,12,High,Low,Medium,Safe,"Rice, Okra, Shallots, Coconut Oil, Curry Leaves",Vegan,,"Keep the cooking oil minimal, serve a small portion, and lean on steaming or light tempering.",30 mins easy walk,Watch portion size and keep extras like fried sides or extra coconut oil to a minimum.
193,Kerala,Weight Gain,Breakfast,"Avalose Podi (Pan-Fried, With Ghee)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Coconut, Cumin, Jaggery",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
194,Kerala,Weight Gain,Breakfast,"Avalose Unda (Slow-Cooked, With Coconut Milk)",515,17,72,21,4,High,High,Medium,Safe,"Rice Flour, Coconut, Jaggery, Cumin",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
195,Kerala,Weight Gain,Breakfast,"Chakka Ada (Layered, With Coconut Milk)",515,17,72,21,4,High,High,Medium,Safe,"Jackfruit, Rice Flour, Jaggery, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
196,Kerala,Weight Gain,Breakfast,Ghee Dosa + Sambar,600,25,85,18,6,Medium,Medium,Medium,Dairy,"Rice, Urad Dal, Ghee, Toor Dal",Vegetarian,,Roast dosa in pure ghee.,45 mins strength training,Monitor lipid profile
197,Kerala,Weight Gain,Breakfast,"Idiyappam + Cherupayar Curry (Traditionally Prepared, With Ghee)",500,22,69,20,8,High,Medium,Medium,Safe,"Rice Flour, Green Gram, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
198,Kerala,Weight Gain,Breakfast,"Ilayada (Slow-Cooked, With Ghee)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Jaggery, Coconut, Banana Leaf",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
199,Kerala,Weight Gain,Breakfast,"Kalappam + Kadala Curry (Hearty, With Coconut Milk)",490,17,70,19,6,Medium,Medium,Medium,Safe,"Rice Flour, Coconut, Black Chickpeas, Onion",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
200,Kerala,Weight Gain,Breakfast,"Kappa Puzhukku + Kadala Curry (Rich, With Coconut Milk)",490,18,68,17,7,High,Medium,Medium,Safe,"Tapioca, Black Chickpeas, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
201,Kerala,Weight Gain,Breakfast,"Kozhukkatta (Rich, With Ghee)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Jaggery, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
202,Kerala,Weight Gain,Breakfast,"Pathiri + Kadala Curry (Golden-Fried, With Ghee)",490,17,70,19,6,High,Low,Medium,Safe,"Rice Flour, Black Chickpeas, Onion, Ginger, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
203,Kerala,Weight Gain,Breakfast,"Puttu + Kadala Curry (Layered, With Ghee)",500,22,69,20,8,Medium,High,Medium,Safe,"Rice Flour, Black Chickpeas, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
204,Kerala,Weight Gain,Breakfast,"Unnakaya (Traditionally Prepared, With Coconut Milk)",515,17,72,21,4,High,High,Medium,Safe,"Banana, Coconut, Jaggery, Cardamom",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
205,Kerala,Weight Gain,Breakfast,"Unniyappam (Pan-Fried, With Coconut Milk)",515,17,72,21,4,High,High,High,Safe,"Rice Flour, Banana, Jaggery, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
206,Kerala,Weight Gain,Breakfast,Upma + Banana + Sugar,600,25,85,18,6,High,Medium,Medium,Gluten,"Semolina, Banana, Sugar",Vegetarian,,Roast rava in ghee; serve with sweet banana.,45 mins strength training,Monitor lipid profile
207,Kerala,Weight Gain,Breakfast,"Uzhunnu Vada (Oven-Finished, With Coconut Milk)",530,20,70,27,4,Low,High,High,Safe,"Urad Dal, Onion, Pepper, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
208,Kerala,Weight Gain,Breakfast,"Vattayappam (Golden-Fried, With Coconut Milk)",515,17,72,21,4,High,High,Medium,Dairy,"Rice Flour, Coconut Milk, Jaggery, Cardamom",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
209,Kerala,Weight Gain,Breakfast,"Appam + Chicken Stew (Golden-Fried, Full Portion)",535,30,66,25,5,High,High,Medium,Dairy,"Rice Flour, Chicken, Coconut Milk, Onion, Pepper",Non-Vegetarian,Chicken,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Dairy."
210,Kerala,Weight Gain,Breakfast,"Appam + Duck Roast (Pan-Fried, Full Portion)",654,30,66,30,4,Medium,High,High,Safe,"Rice Flour, Duck, Onion, Ginger, Pepper",Non-Vegetarian,Duck,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
211,Kerala,Weight Gain,Breakfast,"Appam + Fish Moilee (Oven-Finished, Full Portion)",530,28,66,23,5,Medium,Medium,Medium,"Dairy, Fish","Rice Flour, Fish, Coconut Milk, Green Chilli, Curry Leaves",Non-Vegetarian,Fish,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Fish, Dairy."
212,Kerala,Weight Gain,Breakfast,Appam + Mutton Stew,600,25,85,18,6,Medium,Medium,Medium,Dairy,"Rice Flour, Mutton, Coconut Milk",Non-Vegetarian,mutton,Cook mutton in rich coconut milk.,45 mins strength training,Monitor lipid profile
213,Kerala,Weight Gain,Breakfast,"Appam + Mutton Stew (Oven-Finished, With Ghee)",667,31,66,31,4,Medium,High,High,Dairy,"Rice Flour, Mutton, Coconut Milk, Onion, Pepper",Non-Vegetarian,Mutton,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Dairy."
214,Kerala,Weight Gain,Breakfast,"Dosa + Double Egg Roast (Hearty, With Ghee)",510,26,66,24,5,Low,Medium,Medium,"Egg, Eggs","Rice, Urad Dal, Eggs, Onion, Tomato",Non-Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Eggs."
215,Kerala,Weight Gain,Breakfast,"Idiyappam + Chicken Curry (Rich, Jaggery-Sweetened)",535,30,66,25,5,High,High,Medium,Safe,"Rice Flour, Chicken, Onion, Ginger, Coconut",Non-Vegetarian,Chicken,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
216,Kerala,Weight Gain,Breakfast,"Idiyappam + Egg Roast (Hearty, Full Portion)",510,26,66,24,5,High,Medium,Medium,"Egg, Eggs","Rice Flour, Eggs, Onion, Tomato, Coconut Oil",Non-Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Eggs."
217,Kerala,Weight Gain,Breakfast,Idiyappam + Egg Roast (Whole Eggs),600,25,85,18,6,Medium,Medium,High,"Egg, Eggs","Rice Flour, Eggs, Onion",Non-Vegetarian,,Use whole eggs and sauté onions well in oil.,45 mins strength training,Monitor lipid profile
218,Kerala,Weight Gain,Breakfast,"Idiyappam + Mutton Stew (Slow-Cooked, Full Portion)",667,31,66,31,4,Medium,High,High,Dairy,"Rice Flour, Mutton, Coconut Milk, Onion, Pepper",Non-Vegetarian,Mutton,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Dairy."
219,Kerala,Weight Gain,Breakfast,"Kappa + Egg Roast (Traditionally Prepared, Full Portion)",510,26,66,24,5,High,Low,Medium,"Egg, Eggs","Tapioca, Eggs, Onion, Tomato, Coconut Oil",Non-Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Eggs."
220,Kerala,Weight Gain,Breakfast,"Kappa Puzhukku + Fish Curry (Rich, Full Portion)",530,28,66,23,5,High,High,Medium,Fish,"Tapioca, Fish, Coconut, Curry Leaves, Tamarind",Non-Vegetarian,Fish,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Fish."
221,Kerala,Weight Gain,Breakfast,"Pathiri + Beef Fry (Layered, Full Portion)",667,31,66,31,4,Medium,High,High,Safe,"Rice Flour, Beef, Onion, Curry Leaves, Coconut Oil",Non-Vegetarian,Beef,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
222,Kerala,Weight Gain,Breakfast,Porotta + Chicken Curry,600,25,85,18,6,High,Medium,Medium,Gluten,"Maida, Chicken, Coconut",Non-Vegetarian,chicken,Serve layered porotta with rich chicken curry.,45 mins strength training,Monitor lipid profile
223,Kerala,Weight Gain,Breakfast,Puttu + Beef Roast,600,25,85,18,6,Medium,Medium,Medium,Safe,"Rice Flour, Beef, Coconut",Non-Vegetarian,beef,Layer puttu with coconut; roast beef with spices.,45 mins strength training,Monitor lipid profile
224,Kerala,Weight Gain,Breakfast,Vellayappam + Beef Fry,600,25,85,18,6,Medium,Medium,Medium,Safe,"Rice Flour, Beef, Coconut Oil",Non-Vegetarian,beef,Deep fry beef pieces in coconut oil.,45 mins strength training,Monitor lipid profile
225,Kerala,Weight Gain,Breakfast,"Avalose Podi (Slow-Cooked, Extra Rice)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Coconut, Cumin, Jaggery",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
226,Kerala,Weight Gain,Breakfast,"Avalose Unda (Layered, Jaggery-Sweetened)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Coconut, Jaggery, Cumin",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
227,Kerala,Weight Gain,Breakfast,"Chakka Ada (Traditionally Prepared, Jaggery-Sweetened)",545,17,78,25,4,High,High,Medium,Safe,"Jackfruit, Rice Flour, Jaggery, Coconut",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
228,Kerala,Weight Gain,Breakfast,"Dosa + Sambar (Rich, Extra Banana)",490,17,70,19,6,Medium,Medium,Medium,Safe,"Rice, Urad Dal, Toor Dal, Mixed Vegetables",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
229,Kerala,Weight Gain,Breakfast,"Idiyappam + Cherupayar Curry (Golden-Fried, Extra Rice)",500,22,69,20,8,Medium,High,Medium,Safe,"Rice Flour, Green Gram, Coconut, Curry Leaves",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
230,Kerala,Weight Gain,Breakfast,"Idli + Sambar (Hearty, Extra Rice)",500,22,69,20,8,Low,High,Medium,Safe,"Rice, Urad Dal, Toor Dal, Mixed Vegetables",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
231,Kerala,Weight Gain,Breakfast,"Ilayada (Layered, Extra Rice)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Jaggery, Coconut, Banana Leaf",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
232,Kerala,Weight Gain,Breakfast,"Kalappam + Kadala Curry (Rich, Extra Rice)",490,17,70,19,6,Medium,Medium,Medium,Safe,"Rice Flour, Coconut, Black Chickpeas, Onion",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
233,Kerala,Weight Gain,Breakfast,"Kappa Puzhukku + Kadala Curry (Pan-Fried, Jaggery-Sweetened)",520,18,74,21,7,Medium,Low,Medium,Safe,"Tapioca, Black Chickpeas, Coconut, Curry Leaves",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
234,Kerala,Weight Gain,Breakfast,"Kozhukkatta (Pan-Fried, Extra Rice)",545,17,78,25,4,High,High,Medium,Safe,"Rice Flour, Jaggery, Coconut",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
235,Kerala,Weight Gain,Breakfast,"Pathiri + Kadala Curry (Oven-Finished, Extra Rice)",490,17,70,19,6,Medium,Medium,Medium,Safe,"Rice Flour, Black Chickpeas, Onion, Ginger, Coconut",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
236,Kerala,Weight Gain,Breakfast,"Puttu + Kadala Curry (Traditionally Prepared, Extra Rice)",500,22,69,20,8,Medium,Medium,Medium,Safe,"Rice Flour, Black Chickpeas, Coconut, Curry Leaves",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
237,Kerala,Weight Gain,Breakfast,"Unnakaya (Golden-Fried, Jaggery-Sweetened)",545,17,78,25,4,High,High,Medium,Safe,"Banana, Coconut, Jaggery, Cardamom",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
238,Kerala,Weight Gain,Breakfast,"Unniyappam (Slow-Cooked, Jaggery-Sweetened)",545,17,78,25,4,High,High,High,Safe,"Rice Flour, Banana, Jaggery, Coconut",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
239,Kerala,Weight Gain,Breakfast,"Uzhunnu Vada (Hearty, Jaggery-Sweetened)",663,20,76,31,4,Low,High,High,Safe,"Urad Dal, Onion, Pepper, Curry Leaves",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
240,Kerala,Weight Gain,Breakfast,"Vattayappam (Oven-Finished, Jaggery-Sweetened)",545,17,78,25,4,High,High,Medium,Dairy,"Rice Flour, Coconut Milk, Jaggery, Cardamom",Vegan,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,45 mins strength training,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
241,Kerala,Weight Gain,Lunch,"Chemba Rice + Pulissery (Slow-Cooked, Coconut-Oil Finished)",707,28,97,27,10,Medium,High,Medium,Dairy,"Chemba Rice, Buttermilk, Cucumber, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Dairy."
242,Kerala,Weight Gain,Lunch,"Idiyappam + Cherupayar Curry (Traditionally Prepared, Coconut-Oil Finished)",690,31,94,27,11,Medium,Medium,Medium,Safe,"Rice Flour, Green Gram, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
243,Kerala,Weight Gain,Lunch,"Idli + Sambar (Oven-Finished, Coconut-Oil Finished)",690,31,94,27,11,Medium,Medium,Medium,Safe,"Rice, Urad Dal, Toor Dal, Mixed Vegetables",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
244,Kerala,Weight Gain,Lunch,"Kappa + Cherupayar Curry (Layered, Extra Banana)",710,27,99,28,10,High,Medium,Medium,Safe,"Tapioca, Green Gram, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
245,Kerala,Weight Gain,Lunch,"Kappa + Kadala Curry (Slow-Cooked, Extra Banana)",710,27,99,28,10,Medium,High,Medium,Safe,"Tapioca, Black Chickpeas, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
246,Kerala,Weight Gain,Lunch,"Kappa + Vegetable Stew (Traditionally Prepared, Extra Banana)",710,27,99,28,10,Medium,Medium,Medium,Dairy,"Tapioca, Mixed Vegetables, Coconut Milk, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
247,Kerala,Weight Gain,Lunch,"Kappa Puzhukku + Kadala Curry (Pan-Fried, Extra Banana)",710,27,99,28,10,Medium,Low,Medium,Safe,"Tapioca, Black Chickpeas, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
248,Kerala,Weight Gain,Lunch,"Matta Rice + Erissery (Oven-Finished, Extra Banana)",670,26,87,25,11,Medium,Medium,Medium,Gluten,"Matta Rice, Pumpkin, Red Gram, Coconut, Cumin",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
249,Kerala,Weight Gain,Lunch,"Matta Rice + Koottu Curry (Rich, Coconut-Oil Finished)",670,26,87,25,11,Medium,Medium,Medium,Gluten,"Matta Rice, Yam, Plantain, Black Chickpeas, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
250,Kerala,Weight Gain,Lunch,"Matta Rice + Parippu Curry (Golden-Fried, Extra Banana)",707,28,97,27,10,Medium,High,Medium,Gluten,"Matta Rice, Toor Dal, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
251,Kerala,Weight Gain,Lunch,"Matta Rice + Sambar (Pan-Fried, Coconut-Oil Finished)",707,28,97,27,10,Medium,Low,Medium,Gluten,"Matta Rice, Toor Dal, Mixed Vegetables, Tamarind",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
252,Kerala,Weight Gain,Lunch,"Pathiri + Kadala Curry (Golden-Fried, Coconut-Oil Finished)",680,26,95,26,9,Medium,High,Medium,Safe,"Rice Flour, Black Chickpeas, Onion, Ginger, Coconut",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
253,Kerala,Weight Gain,Lunch,"Puttu + Kadala Curry (Layered, Coconut-Oil Finished)",690,31,94,27,11,High,Medium,Medium,Safe,"Rice Flour, Black Chickpeas, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
254,Kerala,Weight Gain,Lunch,"Ragi Puttu + Cherupayar Curry (Hearty, Coconut-Oil Finished)",680,26,95,26,9,High,High,Medium,Safe,"Finger Millet, Green Gram, Coconut, Curry Leaves",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
255,Kerala,Weight Gain,Lunch,"Rice + Pumpkin Erissery (Hearty, Extra Banana)",670,26,87,25,11,High,High,Medium,Safe,"Rice, Pumpkin, Red Gram, Coconut, Cumin",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
256,Kerala,Weight Gain,Lunch,"Veg Sadya Plate (Rich, Creamy Texture)",670,26,87,25,11,Medium,Medium,Medium,Safe,"Rice, Avial, Thoran, Olan, Sambar, Parippu, Pickles",Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
257,Kerala,Weight Gain,Lunch,"Chuttirachi (Grilled Beef) (Traditionally Prepared, Creamy Texture)",745,40,91,38,7,Medium,High,High,Safe,"Beef, Black Pepper, Garlic, Coconut Oil",Non-Vegetarian,Beef,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
258,Kerala,Weight Gain,Lunch,"Duck Mappas (Oven-Finished, Creamy Texture)",740,39,91,37,7,Medium,High,High,Dairy,"Duck, Coconut Milk, Shallots, Ginger, Pepper",Non-Vegetarian,Duck,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Dairy."
259,Kerala,Weight Gain,Lunch,Ghee Rice + Chicken Kurma + Salad,800,35,110,24,8,High,Medium,Medium,Dairy,"Kaima Rice, Chicken, Coconut, Ghee",Non-Vegetarian,chicken,Cook rice in ghee; use cashew/coconut for kurma.,45 mins strength training,Monitor lipid profile
260,Kerala,Weight Gain,Lunch,"Kappa + Egg Roast (Layered, Creamy Texture)",700,35,91,31,8,High,Medium,Medium,"Egg, Eggs","Tapioca, Eggs, Onion, Tomato, Coconut Oil",Non-Vegetarian,,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Eggs."
261,Kerala,Weight Gain,Lunch,"Kappa Puzhukku + Fish Curry (Pan-Fried, Creamy Texture)",720,37,91,30,8,Medium,Low,Medium,Fish,"Tapioca, Fish, Coconut, Curry Leaves, Tamarind",Non-Vegetarian,Fish,Prepare it in the richer traditional style and keep the portion generous enough to add calories.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day. Contains Fish."
262,Kerala,Weight Gain,Lunch,"Matta Rice + Beef Fry (Hearty, Creamy Texture)",745,40,91,38,7,Medium,High,High,Gluten,"Matta Rice, Beef, Onion, Coconut Oil, Curry Leaves",Non-Vegetarian,Beef,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
263,Kerala,Weight Gain,Lunch,"Matta Rice + Beef Ularthiyathu (Rich, With Coconut Milk)",715,40,85,34,7,Medium,High,High,Gluten,"Matta Rice, Beef, Shallots, Spices, Curry Leaves",Non-Vegetarian,Beef,Prepare it in the richer traditional style and keep the portion generous enough to add calories. Stay with a sensible serving if you are watching overall intake.,30 mins resistance work,"A fuller plate is fine, but keep digestion comfort in mind and spread large meals through the day."
264,Kerala,Weight Gain,Lunch,Matta Rice + Beef Ularthiyathu + Avial,800,35,110,24,8,Medium,Medium,Medium,Gluten,"Matta Rice, Beef, Mixed Veg, Coconut",Non-Vegetarian,beef,Slow roast beef; use generous coconut for avial.,45 mins strength training,Monitor lipid profile
265,Kerala,Weight Gain,Lunch,Matta Rice + Duck Roast + Cabbage Thoran,800,35,110,24,8,Medium,Medium,Medium,Gluten,"Matta Rice, Duck, Cabbage",Non-Vegetarian,duck,Cook duck with skin for extra calories.,45 mins strength training,Monitor lipid profile
