id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
316,Uttar Pradesh,Weight Gain,Lunch,Brown Rice + Chana Dal + Parwal Sabzi (Paneer Enriched),458,15,65,5,11,High,High,High,,"Brown rice, Bengal gram, Pointed gourd",Vegan,,"Prepare brown rice + chana dal + parwal sabzi as a paneer enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
317,Uttar Pradesh,Weight Gain,Lunch,Brown Rice + Matar Nimona + Bhindi Sabzi (Creamy),472,16,67,6,11,High,Medium,High,,"Brown rice, Green peas, Okra",Vegan,,"Prepare brown rice + matar nimona + bhindi sabzi as a creamy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
318,Uttar Pradesh,Weight Gain,Lunch,Brown Rice + Urad Dal + Kundru Sabzi (Khoya Enriched),487,15,68,6,11,Medium,Medium,Medium,,"Brown rice, Black gram, Ivy gourd",Vegan,,"Prepare brown rice + urad dal + kundru sabzi as a khoya enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
319,Uttar Pradesh,Weight Gain,Lunch,Missi Roti + Chana Dal + Bhindi Sabzi (Extra Portion),466,17,58,8,13,High,High,High,Gluten,"Wheat flour, Gram flour, Bengal gram, Okra",Vegan,,"Prepare missi roti + chana dal + bhindi sabzi as a extra portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
320,Uttar Pradesh,Weight Gain,Lunch,Missi Roti + Chana Dal + Karela Sabzi (Nut Garnish),456,17,56,10,13,High,High,High,Gluten,"Wheat flour, Gram flour, Bengal gram, Bitter gourd",Vegan,,"Prepare missi roti + chana dal + karela sabzi as a nut garnish version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
321,Uttar Pradesh,Weight Gain,Lunch,Phulka + Arhar Dal + Bhindi Sabzi (Generous Portion),599,17,78,12,11,Medium,Medium,Medium,Gluten,"Wheat flour, Pigeon peas, Okra",Vegan,,"Prepare phulka + arhar dal + bhindi sabzi as a generous portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
322,Uttar Pradesh,Weight Gain,Lunch,Phulka + Arhar Dal + Kathal Sabzi (Jaggery Sweetened),468,16,61,7,12,High,High,High,Gluten,"Wheat flour, Pigeon peas, Jackfruit",Vegan,,"Prepare phulka + arhar dal + kathal sabzi as a jaggery sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
323,Uttar Pradesh,Weight Gain,Lunch,Phulka + Chana Dal + Turai Sabzi (Butter Topped),620,19,81,10,12,Medium,Medium,Medium,Gluten,"Wheat flour, Bengal gram, Ridge gourd",Vegan,,"Prepare phulka + chana dal + turai sabzi as a butter topped version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
324,Uttar Pradesh,Weight Gain,Lunch,Phulka + Rajma + Kathal Sabzi (Stuffed),693,21,89,14,15,Medium,Low,Low,Gluten,"Wheat flour, Kidney beans, Jackfruit",Vegan,,"Prepare phulka + rajma + kathal sabzi as a stuffed version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
325,Uttar Pradesh,Weight Gain,Lunch,Phulka + Urad Dal + Kathal Sabzi (Deep Fried),473,16,65,6,11,High,High,High,Gluten,"Wheat flour, Black gram, Jackfruit",Vegan,,"Prepare phulka + urad dal + kathal sabzi as a deep fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
326,Uttar Pradesh,Weight Gain,Lunch,Rice + Masoor Dal + Aloo Gobi (Fried),670,17,95,12,9,Medium,Medium,Medium,,"White rice, Red lentils, Potato, Cauliflower",Vegan,,"Prepare rice + masoor dal + aloo gobi as a fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
327,Uttar Pradesh,Weight Gain,Lunch,Rice + Matar Nimona + Parwal Sabzi (Sweetened),647,15,90,12,10,Medium,Medium,Medium,,"White rice, Green peas, Pointed gourd",Vegan,,"Prepare rice + matar nimona + parwal sabzi as a sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
328,Uttar Pradesh,Weight Gain,Lunch,Rice + Rajma + Aloo Matar (Full Portion),962,26,123,21,14,Low,Low,Low,,"Rice, Kidney beans, Potato, Green peas",Vegan,,"Prepare rice + rajma + aloo matar as a full portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
329,Uttar Pradesh,Weight Gain,Lunch,Rice + Soya Chunk Curry + Arhar Dal (With Ghee),1039,51,106,21,13,Low,Low,Low,,"Rice, Soya chunks, Pigeon peas",Vegan,,"Prepare rice + soya chunk curry + arhar dal as a with ghee version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
330,Uttar Pradesh,Weight Gain,Lunch,Rice + Urad Dal + Kundru Sabzi (Milk-Enhanced),649,17,90,12,9,Medium,Medium,Medium,,"White rice, Black gram, Ivy gourd",Vegan,,"Prepare rice + urad dal + kundru sabzi as a milk-enhanced version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
331,Uttar Pradesh,Weight Gain,Lunch,Roti + Chhole + Bhindi Aloo (Rich Gravy),989,26,117,26,15,Low,Low,Low,Gluten,"Wheat flour, Chickpeas, Okra, Potato",Vegan,,"Prepare roti + chhole + bhindi aloo as a rich gravy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
332,Uttar Pradesh,Weight Gain,Snack,Besan Ladoo,350,8,42,16,2,High,Low,Medium,,"Gram flour, Sugar, Ghee",Vegetarian,,Roast besan in ghee and bind with sugar.,15 mins walk,Ghee and sugar provide immediate energy.
333,Uttar Pradesh,Weight Gain,Snack,Besan Ladoo (Sweetened),352,9,47,19,2,Medium,Medium,Medium,"Gluten, Dairy","Gram flour, Sugar, Ghee",Vegetarian,,"Prepare besan ladoo as a sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
334,Uttar Pradesh,Weight Gain,Snack,Boiled Kala Chana + Peanuts (Milk-Enhanced),382,22,50,17,11,Medium,Medium,Medium,"Dairy, Nuts","Black gram, Peanuts, Onion",Vegetarian,,"Prepare boiled kala chana + peanuts as a milk-enhanced version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy, nuts."
335,Uttar Pradesh,Weight Gain,Snack,Choora (Roasted Poha) + Peanuts,320,8,45,12,3,Medium,Medium,Low,Peanut,"Flattened rice, Peanuts, Oil",Vegetarian,,Fry the poha and peanuts lightly in oil.,20 mins stretching,Carb and fat rich snack.
336,Uttar Pradesh,Weight Gain,Snack,Choora (Roasted Poha) + Peanuts (Creamy),322,9,50,14,3,High,Medium,High,Nuts,"Flattened rice, Peanuts, Oil",Vegetarian,,"Prepare choora (roasted poha) + peanuts as a creamy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains nuts.
337,Uttar Pradesh,Weight Gain,Snack,Dehati Rasgulla (Paneer Enriched),262,7,40,8,0,High,High,High,Dairy,"Chhena, sugar syrup, cardamom",Vegetarian,,"Prepare dehati rasgulla as a paneer enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
338,Uttar Pradesh,Weight Gain,Snack,Ghewar (Extra Portion),283,6,45,14,1,Medium,Medium,Medium,"Gluten, Dairy","Flour, ghee, sugar syrup, milk solids",Vegetarian,,"Prepare ghewar as a extra portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
339,Uttar Pradesh,Weight Gain,Snack,Ghughni (Dried Yellow Peas) with Oil,300,14,40,8,8,Medium,Medium,Medium,,"Yellow peas, Mustard oil",Vegetarian,,Cook yellow peas with a generous tempering of mustard oil.,20 mins stretching,Protein and fat dense snack.
340,Uttar Pradesh,Weight Gain,Snack,Ghughni (Dried Yellow Peas) with Oil (Nut Garnish),301,15,45,10,8,High,High,High,,"Yellow peas, Mustard oil",Vegetarian,,"Prepare ghughni (dried yellow peas) with oil as a nut garnish version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
341,Uttar Pradesh,Weight Gain,Snack,Mathura Peda,300,6,45,10,1,High,Low,High,Milk,"Khoya, Sugar, Cardamom",Vegetarian,,Consume 2 pedas for a dense calorie boost.,15 mins light walk,High sugar content; consume strictly for weight gain.
342,Uttar Pradesh,Weight Gain,Snack,Mathura Peda (Khoya Enriched),301,7,50,12,1,Medium,Medium,Medium,Dairy,"Khoya, Sugar, Cardamom",Vegetarian,,"Prepare mathura peda as a khoya enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
343,Uttar Pradesh,Weight Gain,Snack,Milk Banana Shake + Sattu (With Ghee),455,22,73,12,5,Low,Low,Low,Dairy,"Milk, Banana, Sattu powder",Vegetarian,,"Prepare milk banana shake + sattu as a with ghee version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
344,Uttar Pradesh,Weight Gain,Snack,Paneer Bhurji (100g) + 2 Bread Slices (Stuffed),401,26,39,21,3,Medium,Low,Low,Dairy,"Paneer, Bread, Onion",Vegetarian,,"Prepare paneer bhurji (100g) + 2 bread slices as a stuffed version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
345,Uttar Pradesh,Weight Gain,Snack,Rabri (Deep Fried),305,10,38,17,0,Medium,Medium,Medium,"Dairy, Nuts","Reduced milk, sugar, saffron, nuts",Vegetarian,,"Prepare rabri as a deep fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy, nuts."
346,Uttar Pradesh,Weight Gain,Snack,Roasted Chana + Milk (Jaggery Sweetened),322,20,45,10,6,High,High,High,Dairy,"Bengal gram, Milk",Vegetarian,,"Prepare roasted chana + milk as a jaggery sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
347,Uttar Pradesh,Weight Gain,Snack,Roasted Chana + Peanuts + Milk (Rich Gravy),425,24,51,22,7,Low,Low,Low,"Dairy, Nuts","Bengal gram, Peanuts, Milk",Vegetarian,,"Prepare roasted chana + peanuts + milk as a rich gravy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy, nuts."
348,Uttar Pradesh,Weight Gain,Snack,Roasted Peanuts + Jaggery,350,12,35,18,4,Medium,Low,Low,Peanut,"Peanuts, Jaggery",Vegetarian,,Mix roasted peanuts with melted jaggery.,20 mins stretching,Healthy fats and dense calories.
349,Uttar Pradesh,Weight Gain,Snack,Roasted Peanuts + Jaggery (Butter Topped),354,13,39,22,4,Medium,Medium,Medium,"Dairy, Nuts","Peanuts, Jaggery",Vegetarian,,"Prepare roasted peanuts + jaggery as a butter topped version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy, nuts."
350,Uttar Pradesh,Weight Gain,Snack,Samosa with Chutney,400,6,48,20,4,High,High,Medium,Gluten,"Refined flour, Potato, Oil",Vegetarian,,Deep fry the stuffed samosas.,15 mins walk,Consume occasionally for immediate calorie surplus.
351,Uttar Pradesh,Weight Gain,Snack,Samosa with Chutney (Full Portion),402,7,54,24,4,Low,Low,Low,Gluten,"Refined flour, Potato, Oil",Vegetarian,,"Prepare samosa with chutney as a full portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
352,Uttar Pradesh,Weight Gain,Snack,Shahi Tukda (Generous Portion),325,8,43,17,1,High,Medium,High,"Dairy, Nuts","Bread, milk, sugar, ghee, nuts",Vegetarian,,"Prepare shahi tukda as a generous portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy, nuts."
353,Uttar Pradesh,Weight Gain,Snack,Shakarpara,380,4,60,14,1,High,Low,Medium,Gluten,"Refined flour, Sugar, Ghee",Vegetarian,,Deep fry dough diamonds and coat in sugar syrup.,15 mins walk,Extremely calorie dense.
354,Uttar Pradesh,Weight Gain,Snack,Shakarpara (Fried),384,4,67,17,1,Medium,Medium,Medium,"Gluten, Dairy","Refined flour, Sugar, Ghee",Vegetarian,,"Prepare shakarpara as a fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
355,Uttar Pradesh,Weight Gain,Snack,Rice + Chicken Curry + Parwal Aloo (Jaggery Sweetened),784,46,95,36,8,High,High,High,,"White rice, Chicken, Pointed gourd, Potato",Non-Vegetarian,Chicken,"Prepare rice + chicken curry + parwal aloo as a jaggery sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
356,Uttar Pradesh,Weight Gain,Snack,Rice + Chicken Korma + Gobi Aloo (Full Portion),852,60,98,36,9,High,Medium,High,,"Rice, Chicken, Cauliflower, Potato",Non-Vegetarian,Chicken,"Prepare rice + chicken korma + gobi aloo as a full portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
357,Uttar Pradesh,Weight Gain,Snack,Rice + Chicken Korma + Palak (Khoya Enriched),809,64,95,29,8,Medium,High,Medium,Dairy,"Rice, Chicken, Spinach",Non-Vegetarian,Chicken,"Prepare rice + chicken korma + palak as a khoya enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
358,Uttar Pradesh,Weight Gain,Snack,Rice + Chicken Salan + Dal + Aloo Sabzi (Fried),862,64,107,31,8,Medium,Medium,Medium,,"Rice, Chicken, Lentils, Potato",Non-Vegetarian,Chicken,"Prepare rice + chicken salan + dal + aloo sabzi as a fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
359,Uttar Pradesh,Weight Gain,Snack,Rice + Mutton Bhuna + Kathal Sabzi (With Ghee),905,56,102,46,11,Low,Low,Low,Dairy,"Rice, Mutton, Jackfruit",Non-Vegetarian,Mutton,"Prepare rice + mutton bhuna + kathal sabzi as a with ghee version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
360,Uttar Pradesh,Weight Gain,Snack,Rice + Mutton Salan + Lauki Sabzi (Milk-Enhanced),822,52,95,38,7,Medium,Medium,Medium,Dairy,"Rice, Mutton, Bottle gourd",Non-Vegetarian,Mutton,"Prepare rice + mutton salan + lauki sabzi as a milk-enhanced version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
361,Uttar Pradesh,Weight Gain,Snack,Rice + Mutton Salan + Sabzi (Sweetened),829,49,90,42,7,Medium,Medium,Medium,,"Rice, Mutton, Mixed vegetables",Non-Vegetarian,Mutton,"Prepare rice + mutton salan + sabzi as a sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
362,Uttar Pradesh,Weight Gain,Snack,Roti + Anda Curry + Nenua Sabzi (Nut Garnish),746,42,90,34,9,High,High,High,"Gluten, Egg","Wheat flour, Eggs, Sponge gourd",Non-Vegetarian,Mutton,"Prepare roti + anda curry + nenua sabzi as a nut garnish version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, egg."
363,Uttar Pradesh,Weight Gain,Snack,Roti + Anda Curry + Palak Sabzi (Extra Portion),751,44,91,31,10,High,High,High,"Gluten, Egg","Wheat flour, Eggs, Spinach",Non-Vegetarian,Mutton,"Prepare roti + anda curry + palak sabzi as a extra portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, egg."
364,Uttar Pradesh,Weight Gain,Snack,Roti + Chicken Curry + Chana Dal (Creamy),806,67,95,26,10,High,Medium,High,Gluten,"Wheat flour, Chicken, Bengal gram",Non-Vegetarian,Chicken,"Prepare roti + chicken curry + chana dal as a creamy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
365,Uttar Pradesh,Weight Gain,Snack,Roti + Chicken Masala + Kathal Sabzi (Butter Topped),822,52,84,42,9,Medium,Medium,Medium,"Gluten, Dairy","Wheat flour, Chicken, Jackfruit, Oil",Non-Vegetarian,Chicken,"Prepare roti + chicken masala + kathal sabzi as a butter topped version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
366,Uttar Pradesh,Weight Gain,Snack,Roti + Egg Bhurji + Arhar Dal (Paneer Enriched),726,46,90,29,10,High,High,High,"Gluten, Dairy, Egg","Wheat flour, Eggs, Pigeon peas",Non-Vegetarian,Mutton,"Prepare roti + egg bhurji + arhar dal as a paneer enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy, egg."
367,Uttar Pradesh,Weight Gain,Snack,Roti + Keema Matar + Dal (Generous Portion),832,58,84,39,11,Medium,Medium,Medium,Gluten,"Wheat flour, Minced meat, Green peas, Lentils",Non-Vegetarian,Mutton,"Prepare roti + keema matar + dal as a generous portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
368,Uttar Pradesh,Weight Gain,Snack,Roti + Mutton Curry + Matar Nimona (Rich Gravy),882,58,89,45,11,Low,Low,Low,Gluten,"Wheat flour, Mutton, Green peas",Non-Vegetarian,Mutton,"Prepare roti + mutton curry + matar nimona as a rich gravy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
369,Uttar Pradesh,Weight Gain,Snack,Roti + Mutton Keema + Bhindi (Deep Fried),782,55,78,43,9,High,High,High,Gluten,"Wheat flour, Minced mutton, Okra",Non-Vegetarian,Mutton,"Prepare roti + mutton keema + bhindi as a deep fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten.
370,Uttar Pradesh,Weight Gain,Snack,Roti + Mutton Korma + Kathal Sabzi (Stuffed),862,52,79,51,10,Medium,High,Medium,"Gluten, Dairy","Wheat flour, Mutton, Ghee, Jackfruit",Non-Vegetarian,Mutton,"Prepare roti + mutton korma + kathal sabzi as a stuffed version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
371,Uttar Pradesh,Weight Gain,Snack,Bhuna Chana (Deep Fried),132,7,23,2,6,High,High,High,,Roasted Bengal gram,Vegan,,"Prepare bhuna chana as a deep fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
372,Uttar Pradesh,Weight Gain,Snack,Boiled Kala Chana (Creamy),141,9,25,2,7,High,Medium,High,,"Black gram, Onion, Lemon",Vegan,,"Prepare boiled kala chana as a creamy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
373,Uttar Pradesh,Weight Gain,Snack,Boiled Kala Chana + Peanuts (Rich Gravy),381,21,50,17,11,Low,Low,Low,Nuts,"Black gram, Peanuts, Onion",Vegan,,"Prepare boiled kala chana + peanuts as a rich gravy version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains nuts.
374,Uttar Pradesh,Weight Gain,Snack,Choora (Roasted Poha) + Peanuts (Stuffed),322,9,50,14,3,Medium,Low,Low,Nuts,"Flattened rice, Peanuts, Oil",Vegan,,"Prepare choora (roasted poha) + peanuts as a stuffed version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains nuts.
375,Uttar Pradesh,Weight Gain,Snack,Dehati Rasgulla (Milk-Enhanced),263,6,40,8,0,Medium,Medium,Medium,,"Chhena, sugar syrup, cardamom",Vegan,,"Prepare dehati rasgulla as a milk-enhanced version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
376,Uttar Pradesh,Weight Gain,Snack,Ghughni (Dried Yellow Peas) with Oil (Fried),301,15,45,10,8,Medium,Medium,Medium,,"Yellow peas, Mustard oil",Vegan,,"Prepare ghughni (dried yellow peas) with oil as a fried version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
377,Uttar Pradesh,Weight Gain,Snack,Guava with Black Pepper (Paneer Enriched),81,1,20,0,5,High,High,High,,"Guava, Black pepper",Vegan,,"Prepare guava with black pepper as a paneer enriched version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy.
378,Uttar Pradesh,Weight Gain,Snack,Roasted Chana (Jaggery Sweetened),121,6,22,2,6,High,High,High,,Bengal gram,Vegan,,"Prepare roasted chana as a jaggery sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit.
379,Uttar Pradesh,Weight Gain,Snack,Roasted Chana + Peanuts (Sweetened),160,8,20,7,5,Medium,Medium,Medium,Nuts,"Bengal gram, Peanuts",Vegan,,"Prepare roasted chana + peanuts as a sweetened version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains nuts.
380,Uttar Pradesh,Weight Gain,Snack,Roasted Makhana (Extra Portion),112,3,17,5,3,High,High,High,Nuts,Fox nuts,Vegan,,"Prepare roasted makhana as a extra portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains nuts.
381,Uttar Pradesh,Weight Gain,Snack,Roasted Peanuts (Butter Topped),160,7,6,17,2,Medium,Medium,Medium,Nuts,Peanuts,Vegan,,"Prepare roasted peanuts as a butter topped version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains dairy, nuts."
382,Uttar Pradesh,Weight Gain,Snack,Roasted Peanuts + Jaggery (Full Portion),351,13,39,21,4,Low,Low,Low,Nuts,"Peanuts, Jaggery",Vegan,,"Prepare roasted peanuts + jaggery as a full portion version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,Best used when extra calories are desired; not ideal for calorie deficit. Contains nuts.
383,Uttar Pradesh,Weight Gain,Snack,Samosa with Chutney (With Ghee),406,6,54,24,4,Low,Low,Low,Gluten,"Refined flour, Potato, Oil",Vegan,,"Prepare samosa with chutney as a with ghee version with richer ingredients or a fuller portion. Add ghee, dairy, or nut garnish only if it suits the recipe.",20–30 mins light walking and recovery,"Best used when extra calories are desired; not ideal for calorie deficit. Contains gluten, dairy."
