id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
290,Madhya Pradesh,Weight Gain,Snack,"Gajak (Seoni Road, With Ghee)",344,5,36,17,2,High,Medium,Medium,"Peanut, Peanuts, Sesame","Sesame, Jaggery, Peanuts, Cardamom",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains sesame, peanuts."
291,Madhya Pradesh,Weight Gain,Snack,"Gujiya (Seoni Road, With Dry Fruits)",304,5,35,16,2,High,High,Low,"Dairy, Gluten, Tree Nuts","Maida, Khoya, Nuts, Sugar syrup, Cardamom",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy, tree nuts."
292,Madhya Pradesh,Weight Gain,Snack,"Gujiya (Seoni Road, With Ghee)",344,5,36,17,2,High,Low,High,"Dairy, Gluten, Tree Nuts","Maida, Khoya, Nuts, Sugar syrup, Cardamom",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy, tree nuts."
293,Madhya Pradesh,Weight Gain,Snack,"Jalebi (Seoni Road, With Dry Fruits)",304,5,35,16,2,High,Medium,High,"Dairy, Gluten","Flour, Yogurt, Sugar syrup, Cardamom",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
294,Madhya Pradesh,Weight Gain,Snack,"Jalebi (Seoni Road, With Ghee)",344,5,36,17,2,High,High,Low,"Dairy, Gluten","Flour, Yogurt, Sugar syrup, Cardamom",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
295,Madhya Pradesh,Weight Gain,Snack,"Kalakand (Seoni Road, With Dry Fruits)",304,5,35,16,2,High,Medium,Medium,"Dairy, Tree Nuts","Milk solids, Sugar, Cardamom, Nuts",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, tree nuts."
296,Madhya Pradesh,Weight Gain,Snack,"Kalakand (Seoni Road, With Ghee)",344,5,36,17,2,Medium,High,Low,"Dairy, Tree Nuts","Milk solids, Sugar, Cardamom, Nuts",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, tree nuts."
297,Madhya Pradesh,Weight Gain,Snack,"Khoprapak (Seoni Road, With Dry Fruits)",336,5,34,16,2,High,High,Low,Tree Nuts,"Coconut, Jaggery, Cardamom, Nuts",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains tree nuts.
298,Madhya Pradesh,Weight Gain,Snack,"Khoprapak (Seoni Road, With Ghee)",328,5,35,17,2,High,Medium,Low,Tree Nuts,"Coconut, Jaggery, Cardamom, Nuts",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains tree nuts.
299,Madhya Pradesh,Weight Gain,Snack,"Malpua (Seoni Road, With Dry Fruits)",304,5,35,16,2,High,Low,Medium,"Dairy, Gluten","Flour, Milk, Sugar syrup, Fennel, Cardamom",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
300,Madhya Pradesh,Weight Gain,Snack,"Malpua (Seoni Road, With Ghee)",344,5,36,17,2,Medium,Low,High,"Dairy, Gluten","Flour, Milk, Sugar syrup, Fennel, Cardamom",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
301,Madhya Pradesh,Weight Gain,Snack,"Mawa Bati (Seoni Road, With Dry Fruits)",304,5,35,16,2,Medium,Medium,High,"Dairy, Gluten, Tree Nuts","Khoya, Wheat flour, Ghee, Cardamom, Nuts",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, gluten, tree nuts."
302,Madhya Pradesh,Weight Gain,Snack,"Mawa Bati (Seoni Road, With Ghee)",344,5,36,17,2,Low,High,Medium,"Dairy, Gluten, Tree Nuts","Khoya, Wheat flour, Ghee, Cardamom, Nuts",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, gluten, tree nuts."
303,Madhya Pradesh,Weight Gain,Snack,"Mawa Jalebi (Seoni Road, With Dry Fruits)",304,5,35,16,2,Medium,Medium,Medium,"Dairy, Gluten","Khoya, Flour, Ghee, Sugar syrup, Cardamom",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, gluten."
304,Madhya Pradesh,Weight Gain,Snack,"Mawa Jalebi (Seoni Road, With Ghee)",344,5,36,17,2,High,Low,High,"Dairy, Gluten","Khoya, Flour, Ghee, Sugar syrup, Cardamom",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, gluten."
305,Madhya Pradesh,Weight Gain,Snack,"Bhopali Shami Kebab (Chhindwara Chowk, With Dry Fruits)",378,26,19,22,1,Medium,High,Low,Legumes,"Mutton, Split chickpeas, Herbs, Spices, Oil",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
306,Madhya Pradesh,Weight Gain,Snack,"Bhopali Shami Kebab (Chhindwara Chowk, With Ghee)",368,25,19,23,1,High,Low,High,Legumes,"Mutton, Split chickpeas, Herbs, Spices, Oil",Non-Vegetarian,Mutton,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
307,Madhya Pradesh,Weight Gain,Snack,"Chicken Kheema Kachori (Chhindwara Chowk, With Dry Fruits)",378,24,19,21,1,Low,Medium,Low,Gluten,"Maida, Chicken mince, Onion, Spices, Oil",Non-Vegetarian,Chicken,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
308,Madhya Pradesh,Weight Gain,Snack,"Chicken Kheema Kachori (Chhindwara Chowk, With Ghee)",368,23,19,22,1,Low,Low,Low,Gluten,"Maida, Chicken mince, Onion, Spices, Oil",Non-Vegetarian,Chicken,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
309,Madhya Pradesh,Weight Gain,Snack,"Chicken Seekh (Chhindwara Chowk, With Dry Fruits)",378,26,19,22,1,Medium,High,Low,Safe,"Chicken mince, Onion, Herbs, Spices, Oil",Non-Vegetarian,Chicken,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
310,Madhya Pradesh,Weight Gain,Snack,"Chicken Seekh (Chhindwara Chowk, With Ghee)",368,25,19,23,1,Medium,Medium,High,Safe,"Chicken mince, Onion, Herbs, Spices, Oil",Non-Vegetarian,Chicken,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
311,Madhya Pradesh,Weight Gain,Snack,"Fish Tikka (Chhindwara Chowk, With Dry Fruits)",378,26,19,22,1,Medium,Low,Medium,"Dairy, Fish","Fish, Yogurt, Ginger, Spices, Lemon",Non-Vegetarian,Fish,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains fish, dairy."
312,Madhya Pradesh,Weight Gain,Snack,"Fish Tikka (Chhindwara Chowk, With Ghee)",368,25,19,23,1,Low,Medium,High,"Dairy, Fish","Fish, Yogurt, Ginger, Spices, Lemon",Non-Vegetarian,Fish,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains fish, dairy."
313,Madhya Pradesh,Weight Gain,Snack,"Keema Samosa (Chhindwara Chowk, With Dry Fruits)",378,24,19,21,1,High,High,Low,Gluten,"Maida, Minced meat, Onion, Spices, Oil",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
314,Madhya Pradesh,Weight Gain,Snack,"Keema Samosa (Chhindwara Chowk, With Ghee)",368,23,19,22,1,Medium,Medium,High,Gluten,"Maida, Minced meat, Onion, Spices, Oil",Non-Vegetarian,Mutton,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
315,Madhya Pradesh,Weight Gain,Snack,"Mutton Cutlet (Chhindwara Chowk, With Dry Fruits)",378,26,19,22,1,High,Low,Medium,Gluten,"Mutton mince, Potato, Herbs, Breadcrumbs, Spices",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
316,Madhya Pradesh,Weight Gain,Snack,"Mutton Cutlet (Chhindwara Chowk, With Ghee)",368,25,19,23,1,High,Low,Medium,Gluten,"Mutton mince, Potato, Herbs, Breadcrumbs, Spices",Non-Vegetarian,Mutton,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
317,Madhya Pradesh,Weight Gain,Snack,"Mutton Kebab (Chhindwara Chowk, With Dry Fruits)",378,26,19,22,1,Low,Medium,Medium,Safe,"Mutton mince, Onion, Herbs, Spices, Oil",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
318,Madhya Pradesh,Weight Gain,Snack,"Mutton Kebab (Chhindwara Chowk, With Ghee)",368,25,19,23,1,Medium,High,High,Safe,"Mutton mince, Onion, Herbs, Spices, Oil",Non-Vegetarian,Mutton,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
319,Madhya Pradesh,Weight Gain,Snack,"Seekh Kebab (Chhindwara Chowk, With Dry Fruits)",378,26,19,22,1,Low,High,Medium,Safe,"Minced meat, Onion, Green chilli, Herbs, Spices",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
320,Madhya Pradesh,Weight Gain,Snack,"Seekh Kebab (Chhindwara Chowk, With Ghee)",368,25,19,23,1,High,High,Low,Safe,"Minced meat, Onion, Green chilli, Herbs, Spices",Non-Vegetarian,Mutton,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
321,Madhya Pradesh,Weight Gain,Snack,"Dal Moth (Betul Town, With Dry Fruits)",330,6,34,15,2,Low,High,High,Legumes,"Roasted moong, moth beans, Sev, Onion, Spices",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
322,Madhya Pradesh,Weight Gain,Snack,"Dal Moth (Betul Town, With Ghee)",322,5,35,16,2,Medium,Medium,Medium,Legumes,"Roasted moong, moth beans, Sev, Onion, Spices",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
323,Madhya Pradesh,Weight Gain,Snack,"Gajak (Betul Town, With Dry Fruits)",295,5,35,15,2,High,Low,Medium,"Peanut, Peanuts, Sesame","Sesame, Jaggery, Peanuts, Cardamom",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains sesame, peanuts."
324,Madhya Pradesh,Weight Gain,Snack,"Gajak (Betul Town, With Ghee)",338,5,36,16,2,High,High,High,"Peanut, Peanuts, Sesame","Sesame, Jaggery, Peanuts, Cardamom",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains sesame, peanuts."
325,Madhya Pradesh,Weight Gain,Snack,"Gujiya (Betul Town, With Dry Fruits)",295,5,35,15,2,High,Low,High,"Dairy, Gluten, Tree Nuts","Maida, Coconut filling, Nuts, Jaggery, Oil",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy, tree nuts."
326,Madhya Pradesh,Weight Gain,Snack,"Gujiya (Betul Town, With Ghee)",338,5,36,16,2,Medium,Medium,High,"Dairy, Gluten, Tree Nuts","Maida, Coconut filling, Nuts, Jaggery, Oil",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy, tree nuts."
327,Madhya Pradesh,Weight Gain,Snack,"Jalebi (Betul Town, With Dry Fruits)",295,5,35,15,2,High,Low,High,"Dairy, Gluten","Flour, Plant yogurt, Sugar syrup, Cardamom",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
328,Madhya Pradesh,Weight Gain,Snack,"Jalebi (Betul Town, With Ghee)",338,5,36,16,2,Medium,Low,Low,"Dairy, Gluten","Flour, Plant yogurt, Sugar syrup, Cardamom",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
329,Madhya Pradesh,Weight Gain,Snack,"Khoprapak (Betul Town, With Dry Fruits)",330,5,34,15,2,High,High,Low,Tree Nuts,"Coconut, Jaggery, Cardamom, Nuts",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains tree nuts.
330,Madhya Pradesh,Weight Gain,Snack,"Khoprapak (Betul Town, With Ghee)",322,5,35,16,2,High,High,Low,Tree Nuts,"Coconut, Jaggery, Cardamom, Nuts",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains tree nuts.
331,Madhya Pradesh,Weight Gain,Snack,"Malpua (Betul Town, With Dry Fruits)",295,5,35,15,2,Medium,Low,Low,"Dairy, Gluten","Flour, Plant milk, Sugar syrup, Fennel, Cardamom",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
332,Madhya Pradesh,Weight Gain,Snack,"Malpua (Betul Town, With Ghee)",338,5,36,16,2,High,Medium,Medium,"Dairy, Gluten","Flour, Plant milk, Sugar syrup, Fennel, Cardamom",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
333,Madhya Pradesh,Weight Gain,Snack,"Poha Chivda (Betul Town, With Dry Fruits)",330,5,34,15,2,Medium,High,Low,"Mustard, Peanut, Peanuts","Flattened rice, Peanuts, Curry leaves, Mustard seeds, Spices",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains peanuts.
334,Madhya Pradesh,Weight Gain,Snack,"Poha Chivda (Betul Town, With Ghee)",322,5,35,16,2,High,Low,Medium,"Mustard, Peanut, Peanuts","Flattened rice, Peanuts, Curry leaves, Mustard seeds, Spices",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains peanuts.
335,Madhya Pradesh,Weight Gain,Snack,"Ratlami Sev (Betul Town, With Dry Fruits)",330,5,34,15,2,High,Medium,Medium,Legumes,"Besan, Ajwain, Red chilli, Oil, Salt",Vegan,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
336,Madhya Pradesh,Weight Gain,Snack,"Ratlami Sev (Betul Town, With Ghee)",322,5,35,16,2,Low,Medium,Medium,Legumes,"Besan, Ajwain, Red chilli, Oil, Salt",Vegan,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
337,Madhya Pradesh,Weight Gain,Dinner,"Bajra Khichdi (Katni Side, With Dry Fruits)",448,15,44,18,4,Low,Low,Medium,"Dairy, Legumes","Bajra, Moong dal, Cumin, Ginger, Ghee",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
338,Madhya Pradesh,Weight Gain,Dinner,"Bajra Khichdi (Katni Side, With Ghee)",437,14,45,19,4,Low,High,High,"Dairy, Legumes","Bajra, Moong dal, Cumin, Ginger, Ghee",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
339,Madhya Pradesh,Weight Gain,Dinner,"Chakki Ki Shak (Katni Side, With Dry Fruits)",448,15,44,18,4,High,Medium,Low,"Dairy, Gluten","Wheat dough, Yogurt gravy, Spices, Coriander",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
340,Madhya Pradesh,Weight Gain,Dinner,"Chakki Ki Shak (Katni Side, With Ghee)",437,14,45,19,4,High,Low,Medium,"Dairy, Gluten","Wheat dough, Yogurt gravy, Spices, Coriander",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
341,Madhya Pradesh,Weight Gain,Dinner,"Dal Bafla (Katni Side, With Dry Fruits)",448,15,44,18,4,Medium,Low,Low,"Dairy, Gluten","Wheat flour, Ghee, Dal, Cumin, Spices",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
342,Madhya Pradesh,Weight Gain,Dinner,"Dal Bafla (Katni Side, With Ghee)",437,14,45,19,4,Low,Medium,Low,"Dairy, Gluten","Wheat flour, Ghee, Dal, Cumin, Spices",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy."
343,Madhya Pradesh,Weight Gain,Dinner,"Lapsi (Katni Side, With Dry Fruits)",471,15,46,19,4,High,Medium,High,"Dairy, Gluten, Tree Nuts","Broken wheat, Jaggery, Ghee, Cardamom, Nuts",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy, tree nuts."
344,Madhya Pradesh,Weight Gain,Dinner,"Lapsi (Katni Side, With Ghee)",459,14,48,20,4,High,Low,Low,"Dairy, Gluten, Tree Nuts","Broken wheat, Jaggery, Ghee, Cardamom, Nuts",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten, dairy, tree nuts."
345,Madhya Pradesh,Weight Gain,Dinner,"Matar Pulao (Katni Side, With Dry Fruits)",448,15,44,18,4,Medium,High,High,Safe,"Rice, Green peas, Whole spices, Mint, Coriander",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
346,Madhya Pradesh,Weight Gain,Dinner,"Matar Pulao (Katni Side, With Ghee)",437,14,45,19,4,Medium,Medium,Medium,Safe,"Rice, Green peas, Whole spices, Mint, Coriander",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat.
347,Madhya Pradesh,Weight Gain,Dinner,"Panchmel Dal (Katni Side, With Dry Fruits)",448,16,44,18,4,Low,Medium,Low,Legumes,"Toor dal, Moong dal, Chana dal, Urad dal, Masoor dal, Spices",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
348,Madhya Pradesh,Weight Gain,Dinner,"Panchmel Dal (Katni Side, With Ghee)",437,15,45,19,4,Medium,High,High,Legumes,"Toor dal, Moong dal, Chana dal, Urad dal, Masoor dal, Spices",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains legumes.
349,Madhya Pradesh,Weight Gain,Dinner,"Papad Ki Sabzi (Katni Side, With Dry Fruits)",448,15,44,18,4,Low,Medium,Medium,"Dairy, Legumes","Papad, Yogurt, Tomato, Onion, Spices",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, legumes."
350,Madhya Pradesh,Weight Gain,Dinner,"Papad Ki Sabzi (Katni Side, With Ghee)",437,14,45,19,4,Low,High,Medium,"Dairy, Legumes","Papad, Yogurt, Tomato, Onion, Spices",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, legumes."
351,Madhya Pradesh,Weight Gain,Dinner,"Tikkad (Katni Side, With Dry Fruits)",448,15,44,18,4,High,High,High,Gluten,"Wheat flour, Millet flour, Cumin, Onion, Oil",Vegetarian,,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
352,Madhya Pradesh,Weight Gain,Dinner,"Tikkad (Katni Side, With Ghee)",437,14,45,19,4,Medium,Low,High,Gluten,"Wheat flour, Millet flour, Cumin, Onion, Oil",Vegetarian,,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains gluten.
353,Madhya Pradesh,Weight Gain,Dinner,"Achari Gosht (Vidisha Gate, With Dry Fruits)",590,36,31,34,1,High,High,Medium,Dairy,"Mutton, Pickle spices, Yogurt, Onion, Spices",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy.
354,Madhya Pradesh,Weight Gain,Dinner,"Achari Gosht (Vidisha Gate, With Ghee)",575,34,32,35,1,Low,High,Medium,Dairy,"Mutton, Pickle spices, Yogurt, Onion, Spices",Non-Vegetarian,Mutton,"Prepare the with ghee version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy.
355,Madhya Pradesh,Weight Gain,Dinner,"Bhopali Gosht Korma (Vidisha Gate, With Dry Fruits)",590,36,31,34,1,High,Low,High,"Dairy, Nut, Tree Nuts","Mutton, Yogurt, Fried onion, Whole spices, Cashew",Non-Vegetarian,Mutton,"Prepare the with dry fruits version with a fuller traditional portion. Add ghee, dry fruits, or extra servings only when the recipe normally supports them.",30 mins light strength training,"Use the richer version only if you are not limiting sugar or saturated fat. Contains dairy, tree nuts."
